id,name,group_type,link,members,is_regional,lat,lon,created_at,updated_at
652,Slackline Greece,facebook group,https://www.facebook.com/Slackline-Greece-666777256668684/,0,true,39.300004,22.39757,2020-05-09 00:29:08.951676,2020-05-09 00:29:08.951676
653,Slackline Athens,facebook page,https://www.facebook.com/groups/SlacklineAthens,0,false,37.98381,23.72754,2020-05-09 00:29:08.970583,2020-05-09 00:29:08.970583
654,Slackline Thessaloniki,facebook page,https://www.facebook.com/groups/slacklinethess,0,false,40.64006,22.94442,2020-05-09 00:29:08.990717,2020-05-09 00:29:08.990717
655,Slackline Kalamata,facebook page,https://www.facebook.com/groups/998901500195809/,0,false,37.04224,22.11413,2020-05-09 00:29:09.009798,2020-05-09 00:29:09.009798
656,Slackline-Highline Honduras,facebook page,https://www.facebook.com/groups/1333157743406303/,0,true,14.578103,-87.127682,2020-05-09 00:29:09.028494,2020-05-09 00:29:09.028494
657,Slackline v Bratislave,facebook page,https://www.facebook.com/groups/BratislavaSlackline/,0,false,48.1585144,17.11141274,2020-05-09 00:29:09.047312,2020-05-09 00:29:09.047312
658,Slackline Budapest Klub,facebook page,https://www.facebook.com/groups/135943313161020/,0,false,47.49791,19.04024,2020-05-09 00:29:09.06613,2020-05-09 00:29:09.06613
659,Slackline Debrecen Klub,facebook page,https://www.facebook.com/groups/254331281618524/,0,false,47.527031,21.626375,2020-05-09 00:29:09.088187,2020-05-09 00:29:09.088187
660,Slackline Eger Klub,facebook page,https://www.facebook.com/groups/1219320391443502/,0,false,47.901915,20.376273,2020-05-09 00:29:09.108514,2020-05-09 00:29:09.108514
661,Slacklines Gödöllő,facebook page,https://www.facebook.com/groups/1454963378105718/,0,false,47.59907,19.359137,2020-05-09 00:29:09.125694,2020-05-09 00:29:09.125694
662,Slackline Kecskemét Klub,facebook page,https://www.facebook.com/groups/520478381429306/,0,false,46.894212,19.689769,2020-05-09 00:29:09.149482,2020-05-09 00:29:09.149482
663,Slackline Nyíregyháza | Nyh-Slacklife™,facebook page,https://www.facebook.com/groups/818454798171693,0,false,47.954815,21.716524,2020-05-09 00:29:09.175679,2020-05-09 00:29:09.175679
664,Slackline Pécs,facebook page,https://www.facebook.com/groups/491945947482075/,0,false,46.071597,18.231858,2020-05-09 00:29:09.20782,2020-05-09 00:29:09.20782
665,Slackline Sopron,facebook page,https://www.facebook.com/groups/1379235885697255/,0,false,47.67189,16.586292,2020-05-09 00:29:09.231472,2020-05-09 00:29:09.231472
666,Slackline Szeged Klub,facebook page,https://www.facebook.com/groups/845459218841317/,0,false,46.249564,20.14757,2020-05-09 00:29:09.253113,2020-05-09 00:29:09.253113
667,Slackline Szolnok,facebook page,https://www.facebook.com/groups/663983556954326/,0,false,47.164491,20.176436,2020-05-09 00:29:09.273142,2020-05-09 00:29:09.273142
668,Slackline Iceland,facebook group,https://www.facebook.com/slacklineIceland/,0,true,64.96305,-19.02084,2020-05-09 00:29:09.291958,2020-05-09 00:29:09.291958
669,Slackline Iceland,facebook page,https://www.facebook.com/groups/1317408388377662/,0,true,64.872541,-17.155409,2020-05-09 00:29:09.310657,2020-05-09 00:29:09.310657
670,Slacklining Chennai,facebook page,https://www.facebook.com/groups/1065653226815596/,0,false,13.08268,80.27072,2020-05-09 00:29:09.335141,2020-05-09 00:29:09.335141
671,Hyderabad Slackliners,facebook group,https://www.facebook.com/HyderabadSlackliners/,0,false,17.395248,78.483319,2020-05-09 00:29:09.362048,2020-05-09 00:29:09.362048
672,SLACKTIVISM,facebook page,https://www.facebook.com/groups/SlacktivismIndia/,0,false,28.61394,77.20902,2020-05-09 00:29:09.386668,2020-05-09 00:29:09.386668
673,Slack.in,facebook page,https://www.facebook.com/groups/118200971688346/,0,false,12.95348187,77.58596348,2020-05-09 00:29:09.411479,2020-05-09 00:29:09.411479
674,Slackline India - Bangalore,facebook group,https://www.facebook.com/slacklinebangalore,0,false,12.981508,77.571678,2020-05-09 00:29:09.430373,2020-05-09 00:29:09.430373
675,Slackline Mumbai - India,facebook page,https://www.facebook.com/groups/358923721569761/,0,false,19.07149,72.878116,2020-05-09 00:29:09.447973,2020-05-09 00:29:09.447973
676,Slackline Goa - India,facebook page,https://www.facebook.com/groups/1975037552790623/,0,false,15.303359,73.989753,2020-05-09 00:29:09.46623,2020-05-09 00:29:09.46623
677,Slackline Pune (India),facebook page,https://www.facebook.com/groups/427021154369197/,0,false,18.515912,73.855217,2020-05-09 00:29:09.491182,2020-05-09 00:29:09.491182
678,"Shivdurga Mitra, Lonavala",facebook group,https://www.facebook.com/shivdurgaml/,0,false,18.755012,73.406771,2020-05-09 00:29:09.511871,2020-05-09 00:29:09.511871
679,Indoslackline,facebook group,https://www.facebook.com/Indoslackline-496390010388258/,0,true,-2.160941,111.406656,2020-05-09 00:29:09.534483,2020-05-09 00:29:09.534483
680,Slackline Indonesia,facebook group,https://www.facebook.com/slacklineindonesia/,0,true,-2.839941,103.65164,2020-05-09 00:29:09.552999,2020-05-09 00:29:09.552999
681,Slackline Indonesia,facebook page,https://www.facebook.com/groups/231446840288722/https://www.facebook.com/groups/683822871634065/,0,true,-2.850707,120.048639,2020-05-09 00:29:09.57225,2020-05-09 00:29:09.57225
682,Bali Slackline,facebook page,https://www.facebook.com/groups/683822871634065/,0,false,-8.340539,115.0919,2020-05-09 00:29:09.591512,2020-05-09 00:29:09.591512
683,Bandung Slacklines,facebook page,https://www.facebook.com/groups/326316210737045,0,false,-6.917464,107.6191,2020-05-09 00:29:09.609212,2020-05-09 00:29:09.609212
684,Bogor Slacklines,facebook page,https://www.facebook.com/groups/703792026422366/,0,false,-6.603709,106.804598,2020-05-09 00:29:09.62728,2020-05-09 00:29:09.62728
685,Slackline YK,facebook group,https://www.facebook.com/SlacklineYK,0,false,-7.789523,110.371132,2020-05-09 00:29:09.644589,2020-05-09 00:29:09.644589
686,Slackline Yogyakarta,facebook page,https://www.facebook.com/groups/919787714725770/,0,false,-7.794360502,110.367626,2020-05-09 00:29:09.668878,2020-05-09 00:29:09.668878
687,Iran Slackline,facebook group,https://www.facebook.com/Iranslackline/,0,true,32.42791,53.68805,2020-05-09 00:29:09.69297,2020-05-09 00:29:09.69297
688,Slackline Tehran,facebook group,https://www.facebook.com/wildwestslackliners/,0,false,35.685979,51.405937,2020-05-09 00:29:09.713193,2020-05-09 00:29:09.713193
689,Slackline Ireland,facebook group,https://www.facebook.com/SlacklineIreland/,0,true,53.005152,-7.769412,2020-05-09 00:29:09.731367,2020-05-09 00:29:09.731367
690,Slackline Cork,facebook page,https://www.facebook.com/groups/323428187703598/,0,false,51.890792,-8.47857,2020-05-09 00:29:09.756605,2020-05-09 00:29:09.756605
691,Slackline Dublin,facebook page,https://www.facebook.com/groups/slacklinedublin/,0,false,53.3498,-6.26031,2020-05-09 00:29:09.7819,2020-05-09 00:29:09.7819
692,Slackline Limerick,facebook page,https://www.facebook.com/groups/134402476891204/,0,false,52.66802,-8.630498,2020-05-09 00:29:09.802435,2020-05-09 00:29:09.802435
693,IsraSlack,facebook page,https://www.facebook.com/groups/243493015793719/,0,true,31.04605,34.85161,2020-05-09 00:29:09.820896,2020-05-09 00:29:09.820896
694,Slackline-israel סלקליין ישראל / קבוצת חברים,facebook page,https://www.facebook.com/groups/125730911428996/,0,true,30.897855,34.704372,2020-05-09 00:29:09.83879,2020-05-09 00:29:09.83879
695,Slackline Israel,facebook page,https://www.facebook.com/groups/slacklineisrael/,0,true,30.84326,35.063206,2020-05-09 00:29:09.858858,2020-05-09 00:29:09.858858
696,Jerusalem Slackline,facebook page,https://www.facebook.com/groups/429721663821139/,0,false,31.76832,35.21371,2020-05-09 00:29:09.877534,2020-05-09 00:29:09.877534
697,Slackline Tel Aviv,facebook page,https://www.facebook.com/groups/243989552331611/,0,false,32.083001,34.780573,2020-05-09 00:29:09.895307,2020-05-09 00:29:09.895307
698,Arcieri della Slack,facebook page,https://www.facebook.com/groups/arcieridellaslack/,0,true,43.445681,12.196114,2020-05-09 00:29:09.91507,2020-05-09 00:29:09.91507
699,Slackline Italia,facebook page,https://www.facebook.com/groups/SlacklineItalia/,0,true,42.36031462,12.71032053,2020-05-09 00:29:09.934787,2020-05-09 00:29:09.934787
700,Slackline Abruzzo,facebook group,https://www.facebook.com/abruzzoslackline/,0,false,42.19201,13.72892,2020-05-09 00:29:09.957354,2020-05-09 00:29:09.957354
701,Slackline Bari,facebook page,https://www.facebook.com/groups/168652236802020/,0,false,41.107408,16.86516,2020-05-09 00:29:09.98148,2020-05-09 00:29:09.98148
702,Slackline Bologna,facebook page,https://www.facebook.com/groups/slacklinebologna,0,false,44.49489,11.34262,2020-05-09 00:29:10.002654,2020-05-09 00:29:10.002654
703,Slackline Bolzano asd,facebook group,https://www.facebook.com/SlacklineBolzanoASD/,0,false,46.489645,11.320263,2020-05-09 00:29:10.025418,2020-05-09 00:29:10.025418
704,Slackline Bolzano Bozen,facebook page,https://www.facebook.com/groups/408184019371767/,0,false,46.499552,11.355927,2020-05-09 00:29:10.046164,2020-05-09 00:29:10.046164
705,Slackline Calabria,facebook page,https://www.facebook.com/groups/352249218562483/,0,false,39.120069,16.574004,2020-05-09 00:29:10.077823,2020-05-09 00:29:10.077823
706,Slackline Campania,facebook page,https://www.facebook.com/groups/732306790150848/,0,false,40.819791,14.437366,2020-05-09 00:29:10.103967,2020-05-09 00:29:10.103967
707,Slackline Addicted - Marina di Carrara/Sarzana,facebook page,https://www.facebook.com/groups/1637762566515788/,0,false,44.076592,10.098718,2020-05-09 00:29:10.134275,2020-05-09 00:29:10.134275
708,Slackline Castelfranco Veneto,facebook group,https://www.facebook.com/SlacklineCFV/,0,false,45.671469,11.926513,2020-05-09 00:29:10.152592,2020-05-09 00:29:10.152592
709,Slack the Dolomites,facebook page,https://www.facebook.com/groups/853079144702420/,0,false,46.409472,11.842661,2020-05-09 00:29:10.171994,2020-05-09 00:29:10.171994
710,Slackline Empolese,facebook group,https://www.facebook.com/pg/Slackline-Empolese-128622080573427/,0,false,43.718357,10.948287,2020-05-09 00:29:10.194506,2020-05-09 00:29:10.194506
711,Slackline Firenze,facebook page,https://www.facebook.com/groups/210085015851384/,0,false,43.76956,11.25581,2020-05-09 00:29:10.21879,2020-05-09 00:29:10.21879
712,Genova Slackline,facebook page,https://www.facebook.com/groups/202795289905868/,0,false,44.408162,8.943149,2020-05-09 00:29:10.238982,2020-05-09 00:29:10.238982
713,Slackline L'aquila,facebook page,https://www.facebook.com/groups/120623434798554/,0,false,42.350385,13.40011,2020-05-09 00:29:10.25883,2020-05-09 00:29:10.25883
714,Slackline Alta Badia,facebook page,https://www.facebook.com/groups/257729241093797/,0,false,46.585909,11.904709,2020-05-09 00:29:10.279592,2020-05-09 00:29:10.279592
715,Slackline Marche,facebook page,https://www.facebook.com/groups/293903260817778/,0,false,43.61583,13.51892,2020-05-09 00:29:10.30182,2020-05-09 00:29:10.30182
716,Slackline Milano,facebook page,https://www.facebook.com/groups/729089347141141/,0,false,45.46542,9.185925,2020-05-09 00:29:10.320858,2020-05-09 00:29:10.320858
717,slackline Napoli,facebook page,https://www.facebook.com/groups/1828879984091652/,0,false,40.854517,14.266431,2020-05-09 00:29:10.340666,2020-05-09 00:29:10.340666
718,Slackline Spaghetti,facebook page,https://www.facebook.com/groups/slackspaghetti/,0,false,45.05472684,9.700207903,2020-05-09 00:29:10.364903,2020-05-09 00:29:10.364903
719,Slack Spaghetti Crew,facebook group,https://www.facebook.com/pastaslack,0,false,45.592809,11.835883,2020-05-09 00:29:10.400109,2020-05-09 00:29:10.400109
720,Slacklining Pisa,facebook page,https://www.facebook.com/groups/236850143090412/,0,false,43.719362,10.401918,2020-05-09 00:29:10.420106,2020-05-09 00:29:10.420106
721,Slackline Pistoia,facebook group,https://www.facebook.com/Slackline-Pistoia-310651805796779/,0,false,43.933269,10.915927,2020-05-09 00:29:10.439379,2020-05-09 00:29:10.439379
722,Slackline Puglia,facebook page,https://www.facebook.com/groups/1834130580132921/,0,false,41.036422,16.884089,2020-05-09 00:29:10.457457,2020-05-09 00:29:10.457457
723,Slackline Reggio Emilia,facebook page,https://www.facebook.com/groups/1556610107885178,0,false,44.696839,10.630417,2020-05-09 00:29:10.475708,2020-05-09 00:29:10.475708
724,Slackline Romagna,facebook page,https://www.facebook.com/groups/slackline.romagna/,0,false,44.024334,12.462845,2020-05-09 00:29:10.496607,2020-05-09 00:29:10.496607
725,Slackline Sardegna,facebook group,https://www.facebook.com/Slackline-Sardegna-429825170465651/,0,false,40.076,8.990308,2020-05-09 00:29:10.515428,2020-05-09 00:29:10.515428
726,Slackline Cagliari,facebook page,https://www.facebook.com/groups/918614061485089/,0,false,39.22384,9.121661,2020-05-09 00:29:10.534955,2020-05-09 00:29:10.534955
727,Slackline Sicilia,facebook page,https://www.facebook.com/groups/slacklinesicilia/,0,false,37.63750515,14.09421927,2020-05-09 00:29:10.557986,2020-05-09 00:29:10.557986
728,Slackline Torino,facebook page,https://www.facebook.com/groups/SlacklineTorino/,0,false,45.07031,7.686856,2020-05-09 00:29:10.576713,2020-05-09 00:29:10.576713
729,Torino sul Filo,facebook group,https://www.facebook.com/torinosulfilo/,0,false,45.066946,7.683861,2020-05-09 00:29:10.596014,2020-05-09 00:29:10.596014
730,Slackline Trieste,facebook group,https://www.facebook.com/SlacklineTrieste/,0,false,45.651501,13.775234,2020-05-09 00:29:10.614064,2020-05-09 00:29:10.614064
731,Movimento Slackline Prato,facebook group,https://www.facebook.com/slacklineprato,0,false,43.751877,11.244985,2020-05-09 00:29:10.633547,2020-05-09 00:29:10.633547
732,Slackline Toscana A.S.D.,facebook group,https://www.facebook.com/slacklinetoscana/,0,false,43.77105,11.24862,2020-05-09 00:29:10.651524,2020-05-09 00:29:10.651524
733,Slack’nClimb Tuscany,facebook page,https://www.facebook.com/groups/SlacknClimb/,0,false,43.785914,11.238403,2020-05-09 00:29:10.669827,2020-05-09 00:29:10.669827
734,SLACKLINE VALLE D'AOSTA,facebook page,https://www.facebook.com/groups/512584485555585/,0,false,45.728976,7.348588,2020-05-09 00:29:10.692115,2020-05-09 00:29:10.692115
735,SLACKLINE VERONA,facebook page,https://www.facebook.com/groups/1482016745394956/,0,false,45.433799,10.988866,2020-05-09 00:29:10.713469,2020-05-09 00:29:10.713469
736,"京都スラックラインクラブ　Slackline→kyoto,JAPAN",facebook group,https://www.facebook.com/SlackLineKyotoJapan/,0,false,34.998931,135.76483,2020-05-09 00:29:10.733147,2020-05-09 00:29:10.733147
737,JAPPAAAN,facebook group,https://www.facebook.com/jappaaanrockgym/,0,false,34.046405,131.855944,2020-05-09 00:29:10.755774,2020-05-09 00:29:10.755774
738,Slackline Jordan,facebook page,https://www.facebook.com/groups/576231622421941/,0,true,31.531455,36.608116,2020-05-09 00:29:10.779964,2020-05-09 00:29:10.779964
739,Kuwait Climbing,facebook group,https://www.facebook.com/KuwaitClimbing/,0,true,29.285225,47.412347,2020-05-09 00:29:10.804551,2020-05-09 00:29:10.804551
740,Slackline Bishkek,facebook group,https://www.facebook.com/slacklinebishkek/,0,false,42.87462,74.56976,2020-05-09 00:29:10.825361,2020-05-09 00:29:10.825361
741,Slackline in Latvia,facebook page,https://www.facebook.com/groups/slackline.lv/,0,true,56.87963,24.60319,2020-05-09 00:29:10.84874,2020-05-09 00:29:10.84874
742,Slackline Lebanon,facebook page,https://www.facebook.com/groups/196219180736179/,0,true,33.85472,35.86229,2020-05-09 00:29:10.87157,2020-05-09 00:29:10.87157
743,Slackline Lithuania,facebook page,https://www.facebook.com/groups/1657051537862926/,0,true,55.430544,23.752139,2020-05-09 00:29:10.89462,2020-05-09 00:29:10.89462
744,Slackline SESSIONS in Kaunas,facebook page,https://www.facebook.com/groups/132731226921209/,0,false,54.895911,23.902494,2020-05-09 00:29:10.926945,2020-05-09 00:29:10.926945
745,Slackline Klaipėda,facebook page,https://www.facebook.com/groups/840987002586923/,0,false,55.700932,21.140971,2020-05-09 00:29:10.951111,2020-05-09 00:29:10.951111
746,Slackline Panevėžys ☯,facebook page,https://www.facebook.com/groups/299059203822107/,0,false,55.733098,24.356807,2020-05-09 00:29:10.973887,2020-05-09 00:29:10.973887
747,Slackline Vilnius,facebook page,https://www.facebook.com/groups/624164344270619/,0,false,54.684088,25.281791,2020-05-09 00:29:10.993107,2020-05-09 00:29:10.993107
748,"Slacker, Slackline Community Luxembourg",facebook group,https://www.facebook.com/pg/minettslacker/,0,false,49.599336,6.124275,2020-05-09 00:29:11.019016,2020-05-09 00:29:11.019016
749,Slackline Macedonia,facebook page,https://www.facebook.com/groups/1702528610030051/,0,true,41.571545,21.708164,2020-05-09 00:29:11.044374,2020-05-09 00:29:11.044374
750,Slackline Malaysia,facebook group,https://www.facebook.com/slacklinemalaysiateam/,0,true,4.241048,101.998174,2020-05-09 00:29:11.069398,2020-05-09 00:29:11.069398
751,Slackline KL,facebook group,https://www.facebook.com/slacklinekl/,0,false,3.086461207,101.6438427,2020-05-09 00:29:11.093675,2020-05-09 00:29:11.093675
752,Slackline Malta,facebook page,https://www.facebook.com/groups/1594308367484076/,0,true,35.91057,14.416693,2020-05-09 00:29:11.111025,2020-05-09 00:29:11.111025
753,Slackliner Malta,facebook group,https://www.facebook.com/slacklinermalta/,0,true,35.862016,14.468266,2020-05-09 00:29:11.129749,2020-05-09 00:29:11.129749
754,Slackline Mauritius,facebook page,https://www.facebook.com/groups/1421690688129857/,0,true,-20.099436,57.601767,2020-05-09 00:29:11.148042,2020-05-09 00:29:11.148042
755,Slackline Mauritius,facebook group,https://www.facebook.com/slackline.mauritius/,0,true,-20.312815,57.565371,2020-05-09 00:29:11.167513,2020-05-09 00:29:11.167513
756,México Slackliners,facebook page,https://www.facebook.com/groups/102279566524709/,0,true,23.65199346,-102.6177201,2020-05-09 00:29:11.186666,2020-05-09 00:29:11.186666
757,Slackline Aguascalientes,facebook page,https://www.facebook.com/groups/495087770578055/,0,false,21.881516,-102.292651,2020-05-09 00:29:11.206306,2020-05-09 00:29:11.206306
758,Slackline Cancun,facebook page,https://www.facebook.com/groups/411310728900053/,0,false,21.16191,-86.85152,2020-05-09 00:29:11.225271,2020-05-09 00:29:11.225271
759,Slackline Cordoba,facebook page,https://www.facebook.com/groups/554743021350783/,0,false,18.880396,-96.925675,2020-05-09 00:29:11.244722,2020-05-09 00:29:11.244722
760,Slackline Culiacán,facebook group,https://www.facebook.com/Slacklinecln/,0,false,24.807452,-107.395299,2020-05-09 00:29:11.264616,2020-05-09 00:29:11.264616
761,Slackline Culiacán,facebook page,https://www.facebook.com/groups/803017696428031/,0,false,24.805439,-107.40072,2020-05-09 00:29:11.287576,2020-05-09 00:29:11.287576
762,Slackline Guadalajara,facebook page,https://www.facebook.com/groups/1444732232497591/,0,false,20.656473,-103.350145,2020-05-09 00:29:11.31398,2020-05-09 00:29:11.31398
763,Slackline Hermosillo,facebook page,https://www.facebook.com/groups/512962625457811/,0,false,29.074879,-110.959327,2020-05-09 00:29:11.334909,2020-05-09 00:29:11.334909
764,"Quanax Slackline León, Guanajuato y Abasolo",facebook page,https://www.facebook.com/groups/299677047112166/,0,false,21.120984,-101.685937,2020-05-09 00:29:11.355147,2020-05-09 00:29:11.355147
765,Slackline Linares,facebook group,https://www.facebook.com/slacklinelinares/,0,false,24.861963,-99.562402,2020-05-09 00:29:11.377446,2020-05-09 00:29:11.377446
766,Slackline Yucatán,facebook page,https://www.facebook.com/groups/1429358327334474/,0,false,20.70988,-89.09434,2020-05-09 00:29:11.404608,2020-05-09 00:29:11.404608
767,Sotuta - In Slack'Ech,facebook group,https://www.facebook.com/InSlackech/,0,false,20.94304283,-88.29334137,2020-05-09 00:29:11.430531,2020-05-09 00:29:11.430531
768,Slackline Ciudad de México,facebook page,https://www.facebook.com/groups/slacklinecdmx/,0,false,19.422909,-99.131015,2020-05-09 00:29:11.458585,2020-05-09 00:29:11.458585
769,TenochtitLine Slackline Mx,facebook group,https://www.facebook.com/tenochtitline/,0,false,19.2817937,-99.14810381,2020-05-09 00:29:11.483891,2020-05-09 00:29:11.483891
770,Slackline Monterrey,facebook group,https://www.facebook.com/slacklinemonterrey/,0,false,25.67453935,-100.3088638,2020-05-09 00:29:11.508622,2020-05-09 00:29:11.508622
771,Slacklion Monterrey,facebook page,https://www.facebook.com/groups/slack.mty/,0,false,25.679567,-100.319743,2020-05-09 00:29:11.535456,2020-05-09 00:29:11.535456
772,Slackline Orizaba,facebook page,https://www.facebook.com/groups/334976433367486/,0,false,18.849569,-97.104276,2020-05-09 00:29:11.563557,2020-05-09 00:29:11.563557
773,Slackline puebla,facebook page,https://www.facebook.com/groups/816594185155374/,0,false,19.032813,-98.208767,2020-05-09 00:29:11.586297,2020-05-09 00:29:11.586297
774,Slackline Querétaro,facebook group,https://www.facebook.com/queretaroslackline/,0,false,20.58882,-100.3899,2020-05-09 00:29:11.607986,2020-05-09 00:29:11.607986
775,Slackline veracruzॐ,facebook page,https://www.facebook.com/groups/256733514468128/,0,false,18.593295,-95.464893,2020-05-09 00:29:11.639497,2020-05-09 00:29:11.639497
776,Slackers Xalapa,facebook page,https://www.facebook.com/groups/118593408191382/,0,false,19.541135,-96.911001,2020-05-09 00:29:11.659369,2020-05-09 00:29:11.659369
777,Slackline Moldova,facebook group,https://www.facebook.com/slackline.md/,0,true,47.41163,28.36988,2020-05-09 00:29:11.67634,2020-05-09 00:29:11.67634
778,Slackline (Moldova),facebook page,https://www.facebook.com/groups/296417640434578/,0,true,46.956191,28.709735,2020-05-09 00:29:11.693486,2020-05-09 00:29:11.693486
779,Slacklining Mongolia,facebook group,https://www.facebook.com/slacklingmongolia/,0,true,46.362322,102.590118,2020-05-09 00:29:11.711471,2020-05-09 00:29:11.711471
780,Myanmar Slackline Community - MSC,facebook group,https://www.facebook.com/MyanmarSlacklineCommunity,0,true,20.475528,96.094988,2020-05-09 00:29:11.733118,2020-05-09 00:29:11.733118
781,Slackline Kathmandu,facebook page,https://www.facebook.com/groups/792678837557225/,0,false,27.70832,85.321669,2020-05-09 00:29:11.760461,2020-05-09 00:29:11.760461
782,SlackNED,facebook group,https://www.facebook.com/SlackNED,0,true,52.080162,5.736798,2020-05-09 00:29:11.782722,2020-05-09 00:29:11.782722
783,Slacklife.nl,facebook page,https://www.facebook.com/groups/174232476039964/,0,true,52.196406,5.675414,2020-05-09 00:29:11.802863,2020-05-09 00:29:11.802863
784,Slacklining Nederland,facebook page,https://www.facebook.com/groups/slacklining.nederland/,0,true,52.13263,5.291266,2020-05-09 00:29:11.823337,2020-05-09 00:29:11.823337
785,Slackline group Amsterdam,facebook page,https://www.facebook.com/groups/363163180393843/,0,false,52.37022,4.895168,2020-05-09 00:29:11.843945,2020-05-09 00:29:11.843945
786,Slackline Apeldoorn,facebook page,https://www.facebook.com/groups/243594492449563/,0,false,52.21116,5.969923,2020-05-09 00:29:11.866383,2020-05-09 00:29:11.866383
787,Slackline Delft,facebook page,https://www.facebook.com/groups/285528624869096/,0,false,52.00922,4.357531,2020-05-09 00:29:11.886109,2020-05-09 00:29:11.886109
788,Eindhoven Slackline,facebook page,https://www.facebook.com/groups/1420424851503917/,0,false,51.44164,5.469722,2020-05-09 00:29:11.904572,2020-05-09 00:29:11.904572
789,Slackline Groningen,facebook page,https://www.facebook.com/groups/157702354291774/,0,false,53.21938,6.566502,2020-05-09 00:29:11.921336,2020-05-09 00:29:11.921336
790,Slacklining Haarlem,facebook page,https://www.facebook.com/groups/121667184661639/,0,false,52.38739,4.646219,2020-05-09 00:29:11.938769,2020-05-09 00:29:11.938769
791,Slackline Den Haag (the hague),facebook page,https://www.facebook.com/groups/1405149596411227,0,false,52.064325,4.300233,2020-05-09 00:29:11.957075,2020-05-09 00:29:11.957075
792,Slackline Leeuwarden,facebook page,https://www.facebook.com/groups/SlacklineLeeuwarden/,0,false,53.20123,5.799913,2020-05-09 00:29:11.977097,2020-05-09 00:29:11.977097
793,Slackline Rotterdam,facebook page,https://www.facebook.com/groups/slacklinerotterdam/,0,false,51.92442,4.477733,2020-05-09 00:29:11.994998,2020-05-09 00:29:11.994998
794,Slackline Tilburg,facebook page,https://www.facebook.com/groups/278958428884196/,0,false,51.5606,5.091914,2020-05-09 00:29:12.013629,2020-05-09 00:29:12.013629
795,Slackline Utrecht,facebook page,https://www.facebook.com/groups/Slackline.Utrecht/,0,false,52.086085,5.117525,2020-05-09 00:29:12.034583,2020-05-09 00:29:12.034583
796,Slackline Wageningen,facebook page,https://www.facebook.com/groups/155433751268503/,0,false,51.96919,5.665395,2020-05-09 00:29:12.054307,2020-05-09 00:29:12.054307
797,Slackline Zwolle,facebook page,https://www.facebook.com/groups/144626262375154/,0,false,52.51677,6.083022,2020-05-09 00:29:12.073419,2020-05-09 00:29:12.073419
798,New Zealand Highline,facebook page,https://www.facebook.com/groups/245659755765821/,0,true,-42.040905,172.55952,2020-05-09 00:29:12.092624,2020-05-09 00:29:12.092624
799,New Zealand Highline Association,facebook page,https://www.facebook.com/groups/1716208875315145/,0,true,-42.040873,172.559263,2020-05-09 00:29:12.114585,2020-05-09 00:29:12.114585
800,New Zealand Slacklining Community,facebook page,https://www.facebook.com/groups/NZslacklineCommunity/,0,true,-42.02385014,172.2757816,2020-05-09 00:29:12.133794,2020-05-09 00:29:12.133794
801,Auckland University Slackline people,facebook page,https://www.facebook.com/groups/462833687199383,0,false,-36.82744,174.7967,2020-05-09 00:29:12.154565,2020-05-09 00:29:12.154565
802,Christchurch Slackline,facebook page,https://www.facebook.com/groups/slackline.christchurch/,0,false,-43.53205,172.6362,2020-05-09 00:29:12.172454,2020-05-09 00:29:12.172454
803,Dunedin Slackline,facebook page,https://www.facebook.com/groups/DunedinSlackline,0,false,-45.83213305,170.5957533,2020-05-09 00:29:12.191602,2020-05-09 00:29:12.191602
804,Nelson Slacklining,facebook page,https://www.facebook.com/groups/340867742759589/,0,false,-41.294233,173.243604,2020-05-09 00:29:12.211234,2020-05-09 00:29:12.211234
805,Slacklife Queenstown,facebook page,https://www.facebook.com/groups/439915126178902/,0,false,-45.02434488,168.6639466,2020-05-09 00:29:12.231386,2020-05-09 00:29:12.231386
806,Slackline Wanaka,facebook page,https://www.facebook.com/groups/1095394930498224/,0,false,-44.704338,169.130604,2020-05-09 00:29:12.254793,2020-05-09 00:29:12.254793
807,Wellington Slackline Collective,facebook page,https://www.facebook.com/groups/238993336277381/,0,false,-41.29201097,174.7710787,2020-05-09 00:29:12.277343,2020-05-09 00:29:12.277343
808,Whangarei Slackline Association,facebook page,https://www.facebook.com/groups/226761907518526/,0,false,-35.708728,174.315845,2020-05-09 00:29:12.296872,2020-05-09 00:29:12.296872
809,Slackline Nicaragua,facebook group,https://www.facebook.com/SlacklineNicaragua/,0,true,12.725423,-85.324062,2020-05-09 00:29:12.316596,2020-05-09 00:29:12.316596
810,Bergen Slakkline,facebook page,https://www.facebook.com/groups/107409712755/,0,false,60.39126,5.322054,2020-05-09 00:29:12.33597,2020-05-09 00:29:12.33597
811,Slackline Bergen,facebook page,https://www.facebook.com/groups/1614146918613825,0,false,60.387632,5.317219,2020-05-09 00:29:12.355479,2020-05-09 00:29:12.355479
812,Slackline Drammen,facebook page,https://www.facebook.com/groups/1445124418885272/,0,false,59.743259,10.204393,2020-05-09 00:29:12.377942,2020-05-09 00:29:12.377942
813,Fredrikstad slakkline,facebook page,https://www.facebook.com/groups/1789704017923019/,0,false,59.221975,10.931567,2020-05-09 00:29:12.40002,2020-05-09 00:29:12.40002
814,Haugesund Slakkline,facebook page,https://www.facebook.com/groups/483594685063664/,0,false,59.414309,5.266469,2020-05-09 00:29:12.420598,2020-05-09 00:29:12.420598
